"ASV_id","domain","phylum","class","order","family","genus","species"
"row_896","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_897","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_898","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diogenichthys","Diogenichthys laternatus"
"row_899","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_900","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_901","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_902","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_903","Eukaryota",NA,NA,NA,NA,NA,NA
"row_904","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_905","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_906","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias atriventer"
"row_907","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_908","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"row_909","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus"
"row_910",NA,NA,NA,NA,NA,NA,NA
"row_911","Eukaryota",NA,NA,NA,NA,NA,NA
"row_912","Eukaryota",NA,NA,NA,NA,NA,NA
"row_913","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_914","Eukaryota","Chordata","Actinopteri","Scombriformes","Chiasmodontidae",NA,NA
"row_915","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_916","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_917","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_918","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_919","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_920","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae",NA,NA
"row_921","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_922","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_923","Eukaryota",NA,NA,NA,NA,NA,NA
"row_924","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_925","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"row_926",NA,NA,NA,NA,NA,NA,NA
"row_927","Eukaryota",NA,NA,NA,NA,NA,NA
"row_928","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_929","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"row_930","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_931","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_932","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_933","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_934","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_935","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_936","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_937","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_938","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_939","Eukaryota","Chordata","Actinopteri","Scombriformes","Tetragonuridae","Tetragonurus","Tetragonurus cuvieri"
"row_940","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"row_941","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus"
"row_942",NA,NA,NA,NA,NA,NA,NA
"row_943","Eukaryota","Chordata","Mammalia","Artiodactyla",NA,NA,NA
"row_944","Eukaryota",NA,NA,NA,NA,NA,NA
"row_945","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_946","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_947","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_948","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"row_949","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_950","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_951","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_952","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_953","Eukaryota",NA,NA,NA,NA,NA,NA
"row_954","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_955","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_956","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_957","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"row_958",NA,NA,NA,NA,NA,NA,NA
"row_959","Eukaryota",NA,NA,NA,NA,NA,NA
"row_960","Eukaryota",NA,NA,NA,NA,NA,NA
"row_961","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_962","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_963","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_964","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_965","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_966","Eukaryota",NA,NA,NA,NA,NA,NA
"row_967","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_968","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_969","Eukaryota",NA,NA,NA,NA,NA,NA
"row_970","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_971","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba"
"row_972","Eukaryota",NA,NA,NA,NA,NA,NA
"row_973","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_974","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_975",NA,NA,NA,NA,NA,NA,NA
"row_976","Eukaryota",NA,NA,NA,NA,NA,NA
"row_977","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_978","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_979","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_980","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_981","Eukaryota",NA,NA,NA,NA,NA,NA
"row_982","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_983","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis"
"row_984","Eukaryota",NA,NA,NA,NA,NA,NA
"row_985","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_986","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba"
"row_987","Eukaryota",NA,NA,NA,NA,NA,NA
"row_988","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_989","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_990",NA,NA,NA,NA,NA,NA,NA
"row_991","Eukaryota",NA,NA,NA,NA,NA,NA
"row_992","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_993","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_994","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_995","Eukaryota",NA,NA,NA,NA,NA,NA
"row_996","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_997","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_998","Eukaryota",NA,NA,NA,NA,NA,NA
"row_999","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1000","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1001","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba"
"row_1002","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1003","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1004","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_1005",NA,NA,NA,NA,NA,NA,NA
"row_1006","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1007","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_1008","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_1009","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_1010","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_1011","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1012","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1013","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1014","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_1015","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1016","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_1017","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1018","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1019","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1020","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_1021",NA,NA,NA,NA,NA,NA,NA
"row_1022","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1023","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1024","Eukaryota","Chordata","Actinopteri","Scombriformes","Chiasmodontidae",NA,NA
"row_1025","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1026","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1027","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_1028","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1029","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_1030","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Molidae","Mola",NA
"row_1031","Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae",NA,NA
"row_1032","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1033","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_1034","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1035","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_1036","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","Scomber japonicus"
"row_1037","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1038","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1039","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias atriventer"
"row_1040","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1041","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"row_1042","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_1043",NA,NA,NA,NA,NA,NA,NA
"row_1044","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1045","Eukaryota","Chordata","Actinopteri","Scombriformes","Chiasmodontidae",NA,NA
"row_1046","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_1047","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_1048","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1049","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1050","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_1051","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias","Sagmatias obliquidens"
"row_1052","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_1053","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_1054","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1055","Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae",NA,NA
"row_1056","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1057","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_1058","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1059","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_1060","Eukaryota","Chordata","Actinopteri","Aulopiformes","Scopelarchidae","Rosenblattichthys","Rosenblattichthys volucris"
"row_1061","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1062","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1063","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias atriventer"
"row_1064","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1065","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1066","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"row_1067","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1068",NA,NA,NA,NA,NA,NA,NA
"row_1069","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1070","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1071","Eukaryota","Chordata","Actinopteri","Scombriformes","Chiasmodontidae",NA,NA
"row_1072","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_1073","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1074","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1075","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_1076","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_1077","Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae",NA,NA
"row_1078","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1079","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1080","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_1081","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1082","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1083","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias atriventer"
"row_1084","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1085","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"row_1086",NA,NA,NA,NA,NA,NA,NA
"row_1087","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1088","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1089","Eukaryota","Chordata","Actinopteri","Scombriformes","Chiasmodontidae",NA,NA
"row_1090","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_1091","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_1092","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_1093","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1094","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1095","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_1096","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias","Sagmatias obliquidens"
"row_1097","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis"
"row_1098","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_1099","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_1100","Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae",NA,NA
"row_1101","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1102","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_1103","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1104","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1105","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1106","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba"
"row_1107","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"row_1108","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias atriventer"
"row_1109","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1110","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1111","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"row_1112",NA,NA,NA,NA,NA,NA,NA
"row_1113","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1114","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1115","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1116","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1117","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_1118","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1119","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_1120","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1121","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1122","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1123","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1124",NA,NA,NA,NA,NA,NA,NA
"row_1125","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1126","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1127","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_1128","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1129","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1130","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias","Sagmatias obliquidens"
"row_1131","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_1132","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_1133","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1134","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1135","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1136","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias atriventer"
"row_1137","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1138","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1139","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"row_1140",NA,NA,NA,NA,NA,NA,NA
"row_1141","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1142","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1143","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1144","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_1145","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1146","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1147","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias","Sagmatias obliquidens"
"row_1148","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1149","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_1150","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1151","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1152","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1153","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_1154","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_1155",NA,NA,NA,NA,NA,NA,NA
"row_1156","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1157","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1158","Eukaryota","Chordata","Actinopteri","Scombriformes","Chiasmodontidae",NA,NA
"row_1159","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_1160","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1161","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1162","Eukaryota","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Isurus","Isurus oxyrinchus"
"row_1163","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1164","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1165","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1166","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1167",NA,NA,NA,NA,NA,NA,NA
"row_1168","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1169","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1170","Eukaryota","Chordata","Actinopteri","Scombriformes","Chiasmodontidae",NA,NA
"row_1171","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_1172","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_1173","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_1174","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_1175","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1176","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_1177","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_1178","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Molidae","Mola",NA
"row_1179","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1180","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_1181","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1182","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_1183","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_1184","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_1185","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1186","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus"
"row_1187","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_1188",NA,NA,NA,NA,NA,NA,NA
"row_1189","Eukaryota",NA,NA,NA,NA,NA,NA
"row_1190","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_1191","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_1192","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_1193","Eukaryota","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone acclinidens"
